"Date","Price","Open","High","Low","Vol.","Change %"
"03/16/2020","11,935.00","11,850.00","12,000.00","11,810.00","136.65K","-3.13%"
"03/13/2020","12,320.00","12,625.00","12,610.00","12,150.00","130.30K","4.14%"
"03/12/2020","11,830.00","11,925.00","11,890.00","11,830.00","122.70K","-4.75%"
"03/11/2020","12,420.00","12,500.00","12,480.00","12,400.00","122.32K","-2.05%"
"03/10/2020","12,680.00","12,945.00","12,870.00","12,680.00","115.75K","0.24%"
"03/09/2020","12,650.00","12,500.00","12,645.00","12,465.00","111.19K","-1.48%"
"03/06/2020","12,840.00","12,810.00","12,840.00","12,725.00","104.37K","-0.39%"
"03/05/2020","12,890.00","12,850.00","12,890.00","12,815.00","118.85K","1.66%"
"03/04/2020","12,680.00","12,805.00","12,800.00","12,630.00","111.79K","0.96%"
"03/03/2020","12,560.00","12,675.00","12,750.00","12,565.00","89.95K","-1.10%"
"03/02/2020","12,700.00","12,530.00","12,700.00","12,505.00","97.79K","3.63%"
"02/28/2020","12,255.00","12,275.00","12,373.00","12,180.00","95.60K","-0.97%"
"02/27/2020","12,375.00","12,430.00","12,385.00","12,325.00","70.14K","-1.39%"
"02/26/2020","12,550.00","12,355.00","12,550.00","12,355.00","72.08K","0.80%"
"02/25/2020","12,450.00","12,625.00","12,600.00","12,450.00","61.19K","0.16%"
"02/24/2020","12,430.00","12,500.00","12,470.00","12,405.00","68.20K","-0.80%"
"02/21/2020","12,530.00","12,530.00","12,575.00","12,530.00","91.87K","-1.10%"
"02/20/2020","12,670.00","12,805.00","12,800.00","12,675.00","60.45K","-1.25%"
"02/19/2020","12,830.00","12,810.00","12,830.00","12,725.00","62.66K","0.08%"
"02/18/2020","12,820.00","13,000.00","12,970.00","12,820.00","78.83K","-2.21%"
"02/17/2020","13,110.00","13,130.00","13,125.00","13,080.00","73.17K","0.73%"
"02/14/2020","13,015.00","13,150.00","13,145.00","13,015.00","68.62K","-2.03%"
"02/13/2020","13,285.00","13,175.00","13,280.00","13,130.00","117.63K","1.41%"
"02/12/2020","13,100.00","13,160.00","13,130.00","13,100.00","114.20K","-0.08%"
"02/11/2020","13,110.00","13,150.00","13,175.00","13,110.00","136.74K","1.75%"
"02/10/2020","12,885.00","13,025.00","13,000.00","12,890.00","119.59K","0.90%"
"02/07/2020","12,770.00","12,855.00","12,850.00","12,772.00","120.86K","-2.22%"
"02/06/2020","13,060.00","13,150.00","13,075.00","13,065.00","69.95K","-0.76%"
"02/05/2020","13,160.00","13,125.00","13,180.00","13,075.00","100.88K","2.57%"
"02/04/2020","12,830.00","13,050.00","12,875.00","12,830.00","98.01K","0.83%"
"02/03/2020","12,725.00","12,875.00","12,835.00","12,725.00","66.81K","-0.97%"
"01/31/2020","12,850.00","12,804.00","12,850.00","12,650.00","70.47K","1.82%"
"01/30/2020","12,620.00","12,700.00","12,675.00","12,565.00","63.58K","0.56%"
"01/29/2020","12,550.00","12,750.00","12,710.00","12,550.00","63.76K","0.00%"
"01/28/2020","12,550.00","12,830.00","12,820.00","12,555.00","73.90K","-0.52%"
"01/27/2020","12,615.00","12,800.00","12,875.00","12,610.00","56.39K","-2.59%"
"01/24/2020","12,950.00","13,040.00","13,060.00","12,950.00","103.13K","-3.00%"
"01/23/2020","13,350.00","13,380.00","13,375.00","13,350.00","60.90K","-2.13%"
"01/22/2020","13,640.00","13,750.00","13,730.00","13,620.00","69.36K","-0.18%"
"01/21/2020","13,665.00","13,850.00","13,835.00","13,665.00","58.81K","-2.53%"
"01/20/2020","14,020.00","13,950.00","14,125.00","13,920.00","48.87K","0.79%"
"01/17/2020","13,910.00","13,950.00","13,910.00","13,910.00","49.00K","0.98%"
"01/16/2020","13,775.00","14,400.00","14,360.00","13,780.00","94.10K","-3.81%"
"01/15/2020","14,320.00","14,050.00","14,325.00","14,050.00","85.39K","3.24%"
"01/14/2020","13,870.00","13,825.00","13,860.00","13,770.00","103.57K","-1.60%"
"01/13/2020","14,095.00","14,300.00","14,275.00","14,100.00","133.36K","-0.67%"
"01/10/2020","14,190.00","14,180.00","14,225.00","14,130.00","77.97K","0.75%"
"01/09/2020","14,085.00","14,240.00","14,200.00","14,090.00","88.70K","0.25%"
"01/08/2020","14,050.00","13,950.00","14,075.00","13,900.00","107.55K","0.83%"
"01/07/2020","13,935.00","13,950.00","13,935.00","13,900.00","88.97K","0.83%"
"01/06/2020","13,820.00","13,900.00","13,820.00","13,775.00","83.01K","0.47%"
"01/03/2020","13,755.00","13,790.00","13,850.00","13,760.00","84.31K","-3.54%"
"01/02/2020","14,260.00","14,185.00","14,260.00","14,165.00","75.60K","1.68%"
"12/31/2019","14,025.00","14,150.00","14,075.00","14,000.00","68.86K","-2.03%"
"12/30/2019","14,315.00","14,300.00","14,315.00","14,235.00","71.53K","0.74%"
"12/27/2019","14,210.00","14,125.00","14,215.00","14,050.00","56.15K","-0.91%"
"12/24/2019","14,340.00","14,375.00","14,340.00","14,250.00","47.97K","-0.07%"
"12/23/2019","14,350.00","14,500.00","14,460.00","14,350.00","54.89K","-1.20%"
"12/20/2019","14,525.00","14,300.00","14,500.00","14,265.00","80.39K","2.51%"
"12/19/2019","14,170.00","14,140.00","14,200.00","14,090.00","83.37K","2.16%"
"12/18/2019","13,870.00","13,900.00","13,900.00","13,870.00","66.95K","-0.64%"
"12/17/2019","13,960.00","14,200.00","14,180.00","13,960.00","127.56K","-1.69%"
"12/16/2019","14,200.00","14,200.00","14,225.00","14,135.00","119.82K","0.21%"
"12/13/2019","14,170.00","14,200.00","14,195.00","14,150.00","134.52K","0.50%"
"12/12/2019","14,100.00","13,845.00","14,095.00","13,845.00","140.81K","1.81%"
"12/11/2019","13,850.00","13,650.00","13,850.00","13,640.00","139.96K","3.32%"
"12/10/2019","13,405.00","13,150.00","13,500.00","13,090.00","148.15K","0.49%"
"12/09/2019","13,340.00","13,250.00","13,340.00","13,250.00","128.31K","-1.00%"
"12/06/2019","13,475.00","13,475.00","13,525.00","13,450.00","130.08K","1.51%"
"12/05/2019","13,275.00","13,200.00","13,350.00","13,200.00","118.23K","1.18%"
"12/04/2019","13,120.00","13,285.00","13,280.00","13,120.00","102.93K","-1.91%"
"12/03/2019","13,375.00","13,650.00","13,620.00","13,375.00","103.72K","-2.48%"
"12/02/2019","13,715.00","13,723.50","13,775.00","13,655.00","91.64K","0.33%"
"11/29/2019","13,670.00","13,863.00","13,910.00","13,670.00","70.17K","-2.43%"
"11/28/2019","14,010.00","14,100.00","14,080.00","14,015.00","73.38K","-2.57%"
"11/27/2019","14,380.00","14,500.00","14,475.00","14,375.00","68.51K","-1.47%"
"11/26/2019","14,595.00","14,450.00","14,595.00","14,425.00","68.61K","0.79%"
"11/25/2019","14,480.00","14,650.00","14,565.00","14,480.00","59.36K","-1.06%"
"11/22/2019","14,635.00","14,450.00","14,630.00","14,450.00","64.95K","1.04%"
"11/21/2019","14,485.00","14,500.00","14,495.00","14,435.00","73.30K","0.87%"
"11/20/2019","14,360.00","14,375.00","14,400.00","14,360.00","91.28K","-2.25%"
"11/19/2019","14,690.00","14,480.00","14,680.00","14,480.00","104.58K","-1.04%"
"11/18/2019","14,845.00","14,785.00","14,850.00","14,725.00","144.58K","-0.87%"
"11/15/2019","14,975.00","15,075.00","15,000.00","14,975.00","79.10K","-1.16%"
"11/14/2019","15,150.00","15,410.00","15,355.00","15,089.00","76.46K","-1.50%"
"11/13/2019","15,380.00","15,525.00","15,515.00","15,380.00","83.15K","-1.79%"
"11/12/2019","15,660.00","15,500.00","15,660.00","15,475.00","100.13K","0.61%"
"11/11/2019","15,565.00","15,770.00","15,760.00","15,565.00","126.59K","-3.86%"
"11/08/2019","16,190.00","16,125.00","16,190.00","16,025.00","93.04K","-0.06%"
"11/07/2019","16,200.00","16,305.00","16,285.00","16,200.00","114.06K","-0.28%"
"11/06/2019","16,245.00","16,350.00","16,325.00","16,150.00","102.45K","-0.21%"
"11/05/2019","16,280.00","16,300.00","16,280.00","16,200.00","122.53K","-0.61%"
"11/04/2019","16,380.00","16,600.00","16,555.00","16,375.00","78.89K","-2.35%"
"11/01/2019","16,775.00","16,800.00","16,770.00","16,710.00","70.34K","0.78%"
"10/31/2019","16,645.00","16,800.00","16,775.00","16,550.00","96.53K","-0.80%"
"10/30/2019","16,780.00","16,875.00","16,875.00","16,780.00","79.02K","-0.30%"
"10/29/2019","16,830.00","16,700.00","16,830.00","16,680.00","113.20K","1.14%"
"10/28/2019","16,640.00","16,750.00","16,675.00","16,650.00","115.49K","-0.80%"
"10/25/2019","16,775.00","16,885.00","16,880.00","16,775.00","64.18K","-0.50%"
"10/24/2019","16,860.00","16,975.00","16,930.00","16,850.00","85.29K","1.63%"
"10/23/2019","16,590.00","16,450.00","16,590.00","16,400.00","91.48K","0.55%"
"10/22/2019","16,500.00","16,050.00","16,525.00","16,040.00","172.72K","2.48%"
"10/21/2019","16,100.00","16,200.00","16,195.00","16,100.00","135.54K","-0.80%"
"10/18/2019","16,230.00","16,375.00","16,325.00","16,225.00","85.65K","-0.25%"
"10/17/2019","16,270.00","16,250.00","16,325.00","16,250.00","99.18K","-1.09%"
"10/16/2019","16,450.00","16,950.00","16,930.00","16,455.00","115.82K","-3.21%"
"10/15/2019","16,995.00","16,940.00","16,995.00","16,877.00","133.04K","2.69%"
"10/14/2019","16,550.00","17,230.00","17,300.00","16,550.00","239.78K","-5.70%"
"10/11/2019","17,550.00","17,700.00","17,700.00","17,550.00","276.58K","-0.43%"
"10/10/2019","17,625.00","17,660.00","17,620.00","17,590.00","221.64K","1.53%"
"10/09/2019","17,360.00","17,600.00","17,575.00","17,360.00","221.89K","-1.20%"
"10/08/2019","17,570.00","17,525.00","17,570.00","17,425.00","184.83K","-0.87%"
"10/07/2019","17,725.00","17,800.00","17,800.00","17,750.00","135.32K","-0.37%"
"10/04/2019","17,790.00","17,825.00","17,790.00","17,750.00","82.76K","0.94%"
"10/03/2019","17,625.00","17,630.00","17,630.00","17,610.00","117.02K","0.80%"
"10/02/2019","17,485.00","17,525.00","17,505.00","17,485.00","187.44K","1.54%"
"10/01/2019","17,220.00","17,250.00","17,325.00","17,195.00","239.75K","1.00%"
"09/30/2019","17,050.00","17,425.00","17,575.00","17,050.00","138.90K","-0.90%"
"09/27/2019","17,205.00","17,330.00","17,325.00","17,210.00","81.75K","-0.03%"
"09/26/2019","17,210.00","17,330.00","17,290.00","17,220.00","101.64K","-0.66%"
"09/25/2019","17,325.00","17,075.00","17,310.00","17,030.00","129.90K","0.84%"
"09/24/2019","17,180.00","17,095.00","17,205.00","17,095.00","144.71K","-1.66%"
"09/23/2019","17,470.00","17,580.00","17,600.00","17,425.00","117.50K","0.46%"
"09/20/2019","17,390.00","17,275.00","17,895.00","17,257.50","","0.53%"
"09/19/2019","17,297.50","17,192.50","17,347.50","17,065.00","","0.61%"
"09/18/2019","17,192.50","17,032.50","17,265.00","16,997.50","","0.84%"
"09/17/2019","17,050.00","17,282.50","17,297.50","16,797.50","","-1.36%"
"09/16/2019","17,285.00","17,755.00","17,895.00","17,110.00","","-2.62%"
"09/13/2019","17,750.00","18,000.00","18,147.50","17,507.50","","-1.36%"
"09/12/2019","17,995.00","17,872.50","18,397.50","17,822.50","","0.77%"
"09/11/2019","17,857.50","17,985.00","18,195.00","17,787.50","","-0.54%"
"09/10/2019","17,955.00","18,295.00","18,332.50","17,877.50","","-0.81%"
"09/09/2019","18,102.50","17,842.50","18,230.00","17,410.00","","0.89%"
"09/06/2019","17,942.50","17,482.50","17,947.50","17,360.00","","2.63%"
"09/05/2019","17,482.50","18,070.00","18,105.00","17,400.00","","-3.36%"
"09/04/2019","18,090.00","17,880.00","18,195.00","17,827.50","","1.10%"
"09/03/2019","17,892.50","18,025.00","18,717.50","17,790.00","","-0.43%"
"09/02/2019","17,970.00","17,880.00","18,842.50","17,812.50","","0.39%"
"08/30/2019","17,900.00","16,387.50","18,127.50","16,382.50","","9.08%"
"08/29/2019","16,410.00","16,245.00","16,600.00","16,010.00","","0.80%"
"08/28/2019","16,280.00","15,635.00","16,345.00","15,632.50","","4.03%"
"08/27/2019","15,650.00","15,747.50","15,905.00","15,630.00","","-0.10%"
"08/23/2019","15,665.00","15,657.50","15,862.50","15,382.50","","0.16%"
"08/22/2019","15,640.00","15,777.50","15,820.00","15,535.00","","-0.82%"
"08/21/2019","15,770.00","15,885.00","15,995.00","15,695.00","","-0.27%"
"08/20/2019","15,812.50","15,922.50","16,157.50","15,630.00","","-0.78%"
"08/19/2019","15,937.50","16,170.00","16,197.50","15,792.50","","-1.45%"
"08/16/2019","16,172.50","16,197.50","16,392.50","16,007.50","","-0.11%"
"08/15/2019","16,190.00","15,867.50","16,387.50","15,762.50","","1.86%"
"08/14/2019","15,895.00","15,780.00","16,080.00","15,492.50","","0.81%"
"08/13/2019","15,767.50","15,652.50","15,950.00","15,625.00","","0.51%"
"08/12/2019","15,687.50","15,642.50","16,142.50","15,022.50","","0.26%"
"08/09/2019","15,647.50","15,800.00","15,907.50","15,502.50","","-1.11%"
"08/08/2019","15,822.50","15,430.00","16,687.50","15,310.00","","2.34%"
"08/07/2019","15,460.00","14,947.50","15,522.50","14,612.50","","3.32%"
"08/06/2019","14,962.50","14,835.00","15,087.50","14,797.50","","0.71%"
"08/05/2019","14,857.50","14,435.00","14,962.50","14,285.00","","2.59%"
"08/02/2019","14,482.50","14,377.50","14,597.50","14,177.50","","0.07%"
"08/01/2019","14,472.50","14,487.50","14,767.50","14,222.50","","-0.55%"
"07/31/2019","14,552.50","14,310.00","14,557.50","14,260.00","","1.71%"
"07/30/2019","14,307.50","14,355.00","14,482.50","14,215.00","","-0.26%"
"07/29/2019","14,345.00","14,127.50","14,375.00","13,887.50","","1.47%"
"07/26/2019","14,137.50","14,015.00","14,237.50","13,960.00","","0.84%"
"07/25/2019","14,020.00","14,522.50","14,545.00","13,942.50","","-3.51%"
"07/24/2019","14,530.00","14,210.00","14,547.50","14,142.50","","2.18%"
"07/23/2019","14,220.00","14,235.00","14,425.00","14,077.50","","-0.12%"
"07/22/2019","14,237.50","14,650.00","14,690.00","14,152.50","","-2.78%"
"07/19/2019","14,645.00","14,902.50","15,102.50","14,367.50","","-2.01%"
"07/18/2019","14,945.00","14,342.50","15,117.50","14,305.00","","3.98%"
"07/17/2019","14,372.50","13,950.00","14,460.00","13,902.50","","3.03%"
"07/16/2019","13,950.00","13,645.00","14,197.50","13,572.50","","2.09%"
"07/15/2019","13,665.00","13,550.00","13,722.50","13,372.50","","0.70%"
"07/12/2019","13,570.00","13,105.00","13,587.50","13,057.50","","3.49%"
"07/11/2019","13,112.50","13,025.00","13,187.50","13,002.50","","0.75%"
"07/10/2019","13,015.00","12,745.00","13,032.50","12,707.50","","2.06%"
"07/09/2019","12,752.50","12,710.00","12,772.50","12,555.00","","0.31%"
"07/08/2019","12,712.50","12,445.00","12,725.00","12,435.00","","2.01%"
"07/05/2019","12,462.50","12,385.00","12,477.50","12,240.00","","0.71%"
"07/04/2019","12,375.00","12,362.50","12,422.50","12,255.00","","0.08%"
"07/03/2019","12,365.00","12,112.50","12,387.50","12,072.50","","2.17%"
"07/02/2019","12,102.50","12,302.50","12,335.00","12,020.00","","-1.75%"
"07/01/2019","12,317.50","12,777.50","12,847.50","12,262.50","","-2.82%"
"06/28/2019","12,675.00","12,727.50","12,775.00","12,587.50","","-0.45%"
"06/27/2019","12,732.50","12,495.00","12,765.00","12,432.50","","1.80%"
"06/26/2019","12,507.50","12,305.00","12,507.50","12,232.50","","1.69%"
"06/25/2019","12,300.00","12,185.00","12,372.50","12,150.00","","0.90%"
"06/24/2019","12,190.00","12,132.50","12,230.00","12,012.50","","0.64%"
"06/21/2019","12,112.50","12,312.50","12,330.00","12,047.50","","-1.70%"
"06/20/2019","12,322.50","12,155.00","12,387.50","12,107.50","","1.59%"
"06/19/2019","12,130.00","11,957.50","12,177.50","11,855.00","","1.49%"
"06/18/2019","11,952.50","11,747.50","12,047.50","11,730.00","","1.59%"
"06/17/2019","11,765.00","11,922.50","12,005.00","11,732.50","","-1.28%"
"06/14/2019","11,917.50","11,855.00","12,067.50","11,840.00","","0.57%"
"06/13/2019","11,850.00","11,855.00","12,040.00","11,787.50","","0.02%"
"06/12/2019","11,847.50","11,905.00","11,975.00","11,792.50","","-0.46%"
"06/11/2019","11,902.50","11,627.50","12,022.50","11,627.50","","2.37%"
"06/10/2019","11,627.50","11,632.50","11,812.50","11,612.50","","0.02%"
"06/07/2019","11,625.00","11,667.50","11,760.00","11,607.50","","-0.36%"
"06/06/2019","11,667.50","11,720.00","11,852.50","11,622.50","","-0.41%"
"06/05/2019","11,715.00","11,810.00","11,857.50","11,707.50","","-0.74%"
"06/04/2019","11,802.50","11,882.50","11,922.50","11,792.50","","-0.67%"
"06/03/2019","11,882.50","11,982.50","12,035.00","11,867.50","","-0.90%"
"05/31/2019","11,990.00","12,097.50","12,177.50","11,982.50","","-0.89%"
"05/30/2019","12,097.50","12,050.00","12,182.50","12,002.50","","0.46%"
"05/29/2019","12,042.50","12,135.00","12,162.50","12,037.50","","-0.82%"
"05/28/2019","12,142.50","12,442.50","12,462.50","12,077.50","","-2.04%"
"05/24/2019","12,395.00","11,892.50","12,492.50","11,885.00","","4.25%"
"05/23/2019","11,890.00","11,962.50","11,967.50","11,817.50","","-0.56%"
"05/22/2019","11,957.50","12,067.50","12,090.00","11,915.00","","-1.08%"
"05/21/2019","12,087.50","12,002.50","12,142.50","11,925.00","","0.83%"
"05/20/2019","11,987.50","12,012.50","12,062.50","11,875.00","","-0.15%"
"05/17/2019","12,005.00","12,140.00","12,160.00","12,002.50","","-1.03%"
"05/16/2019","12,130.00","12,172.50","12,222.50","12,057.50","","-0.12%"
"05/15/2019","12,145.00","12,275.00","12,280.00","11,825.00","","1.80%"
"05/14/2019","11,930.00","11,777.50","11,955.00","11,737.50","","1.36%"
"05/13/2019","11,770.00","11,907.50","11,932.50","11,727.50","","-1.61%"
"05/10/2019","11,962.50","11,825.00","12,072.50","11,820.00","","1.21%"
"05/09/2019","11,820.00","11,932.50","11,962.50","11,732.50","","-0.98%"
"05/08/2019","11,937.50","12,030.00","12,142.50","11,937.50","","-0.73%"
"05/07/2019","12,025.00","12,102.50","12,160.00","11,992.50","","-1.45%"
"05/03/2019","12,202.50","12,170.00","12,387.50","12,117.50","","0.33%"
"05/02/2019","12,162.50","12,165.00","12,217.50","12,112.50","","-0.04%"
"05/01/2019","12,167.50","12,240.00","12,317.50","12,152.50","","-0.55%"
"04/30/2019","12,235.00","12,422.50","12,482.50","12,190.00","","-1.49%"
"04/29/2019","12,420.00","12,425.00","12,512.50","12,382.50","","-0.10%"
"04/26/2019","12,432.50","12,340.00","12,507.50","12,317.50","","0.85%"
"04/25/2019","12,327.50","12,427.50","12,477.50","12,312.50","","-0.82%"
"04/24/2019","12,430.00","12,415.00","12,502.50","12,382.50","","0.16%"
"04/23/2019","12,410.00","12,655.00","12,665.00","12,382.50","","-1.96%"
"04/18/2019","12,657.50","12,892.50","12,925.00","12,627.50","","-1.80%"
"04/17/2019","12,890.00","12,945.00","13,155.00","12,847.50","","-0.27%"
"04/16/2019","12,925.00","12,995.00","13,160.00","12,902.50","","-0.54%"
"04/15/2019","12,995.00","12,965.00","13,067.50","12,857.50","","-0.13%"
"04/12/2019","13,012.50","12,970.00","13,060.00","12,882.50","","0.37%"
"04/11/2019","12,965.00","13,195.00","13,212.50","12,872.50","","-1.67%"
"04/10/2019","13,185.00","13,240.00","13,302.50","13,150.00","","-0.36%"
"04/09/2019","13,232.50","13,215.00","13,315.00","13,092.50","","0.25%"
"04/08/2019","13,200.00","13,082.50","13,322.50","13,082.50","","1.09%"
"04/05/2019","13,057.50","13,167.50","13,277.50","13,042.50","","-0.82%"
"04/04/2019","13,165.00","13,365.00","13,395.00","12,997.50","","-1.46%"
"04/03/2019","13,360.00","13,145.00","13,427.50","13,145.00","","1.50%"
"04/02/2019","13,162.50","13,122.50","13,195.00","12,952.50","","0.44%"
"04/01/2019","13,105.00","13,015.00","13,330.00","13,015.00","","0.85%"
"03/29/2019","12,995.00","12,880.00","13,167.50","12,877.50","","0.93%"
"03/28/2019","12,875.00","13,045.00","13,047.50","12,827.50","","-1.36%"
"03/27/2019","13,052.50","13,112.50","13,147.50","12,880.00","","-0.38%"
"03/26/2019","13,102.50","12,962.50","13,152.50","12,845.00","","1.12%"
"03/25/2019","12,957.50","12,967.50","12,992.50","12,842.50","","-0.13%"
"03/22/2019","12,975.00","13,032.50","13,072.50","12,907.50","","-0.40%"
"03/21/2019","13,027.50","13,342.50","13,370.00","12,905.00","","-2.34%"
"03/20/2019","13,340.00","13,150.00","13,365.00","13,107.50","","1.43%"
"03/19/2019","13,152.50","13,015.00","13,292.50","13,015.00","","1.08%"
"03/18/2019","13,012.50","12,875.00","13,062.50","12,855.00","","0.62%"
"03/15/2019","12,932.50","12,902.50","13,042.50","12,842.50","","0.19%"
"03/14/2019","12,907.50","13,185.00","13,195.00","12,812.50","","-2.12%"
"03/13/2019","13,187.50","13,132.50","13,232.50","12,915.00","","0.50%"
"03/12/2019","13,122.50","12,927.50","13,257.50","12,922.50","","1.63%"
"03/11/2019","12,912.50","13,077.50","13,175.00","12,882.50","","-1.30%"
"03/08/2019","13,082.50","13,202.50","13,232.50","13,060.00","","-1.04%"
"03/07/2019","13,220.00","13,640.00","13,672.50","13,115.00","","-3.06%"
"03/06/2019","13,637.50","13,642.50","13,757.50","13,565.00","","-0.07%"
"03/05/2019","13,647.50","13,292.50","13,722.50","13,265.00","","2.77%"
"03/04/2019","13,280.00","13,217.50","13,467.50","13,172.50","","0.82%"
"03/01/2019","13,172.50","13,057.50","13,382.50","12,997.50","","0.86%"
"02/28/2019","13,060.00","13,062.50","13,157.50","13,022.50","","-0.02%"
"02/27/2019","13,062.50","12,942.50","13,112.50","12,847.50","","0.97%"
"02/26/2019","12,937.50","12,962.50","12,997.50","12,847.50","","-0.23%"
"02/25/2019","12,967.50","13,045.00","13,172.50","12,877.50","","-0.15%"
"02/22/2019","12,987.50","12,845.00","13,102.50","12,780.00","","1.07%"
"02/21/2019","12,850.00","12,897.50","12,942.50","12,777.50","","-0.52%"
"02/20/2019","12,917.50","12,660.00","12,952.50","12,625.00","","2.01%"
"02/19/2019","12,662.50","12,447.50","12,677.50","12,385.00","","1.58%"
"02/18/2019","12,465.00","12,405.00","12,527.50","12,292.50","","0.42%"
"02/15/2019","12,412.50","12,197.50","12,422.50","12,082.50","","1.78%"
"02/14/2019","12,195.00","12,402.50","12,472.50","12,147.50","","-1.61%"
"02/13/2019","12,395.00","12,392.50","12,457.50","12,302.50","","0.08%"
"02/12/2019","12,385.00","12,462.50","12,547.50","12,212.50","","-0.64%"
"02/11/2019","12,465.00","12,575.00","12,730.00","12,412.50","","-0.86%"
"02/08/2019","12,572.50","12,905.00","12,905.00","12,482.50","","-2.56%"
"02/07/2019","12,902.50","12,892.50","13,037.50","12,857.50","","-0.08%"
"02/06/2019","12,912.50","13,090.00","13,347.50","12,857.50","","-1.15%"
"02/05/2019","13,062.50","13,210.00","13,265.00","12,870.00","","-1.25%"
"02/04/2019","13,227.50","12,570.00","13,255.00","12,570.00","","4.36%"
"02/01/2019","12,675.00","12,465.00","12,697.50","12,310.00","","1.66%"
"01/31/2019","12,467.50","12,372.50","12,517.50","12,322.50","","0.95%"
"01/30/2019","12,350.00","12,172.50","12,447.50","12,142.50","","1.67%"
"01/29/2019","12,147.50","11,840.00","12,197.50","11,752.50","","2.53%"
"01/28/2019","11,847.50","11,965.00","12,015.00","11,822.50","","-0.82%"
"01/25/2019","11,945.00","11,755.00","11,980.00","11,745.00","","1.66%"
"01/24/2019","11,750.00","11,700.00","11,792.50","11,595.00","","0.49%"
"01/23/2019","11,692.50","11,590.00","11,727.50","11,582.50","","0.88%"
"01/22/2019","11,590.00","11,807.50","11,837.50","11,555.00","","-1.90%"
"01/21/2019","11,815.00","11,800.00","11,882.50","11,727.50","","0.06%"
"01/18/2019","11,807.50","11,615.00","11,857.50","11,592.50","","1.94%"
"01/17/2019","11,582.50","11,605.00","11,662.50","11,467.50","","-0.22%"
"01/16/2019","11,607.50","11,612.50","11,767.50","11,582.50","","0.00%"
"01/15/2019","11,607.50","11,410.00","11,670.00","11,390.00","","1.84%"
"01/14/2019","11,397.50","11,442.50","11,512.50","11,332.50","","-0.57%"
"01/11/2019","11,462.50","11,232.50","11,512.50","11,197.50","","2.09%"
"01/10/2019","11,227.50","11,242.50","11,317.50","11,162.50","","-0.24%"
"01/09/2019","11,255.00","11,242.50","11,327.50","11,197.50","","0.42%"
"01/08/2019","11,207.50","11,147.50","11,252.50","11,040.00","","0.52%"
"01/07/2019","11,150.00","11,127.50","11,192.50","11,080.00","","0.25%"
"01/04/2019","11,122.50","10,845.00","11,162.50","10,822.50","","2.23%"
"01/03/2019","10,880.00","10,815.00","10,927.50","10,687.50","","0.48%"
"01/02/2019","10,827.50","10,667.50","10,857.50","10,532.50","","1.40%"
"12/31/2018","10,677.50","10,752.50","10,977.50","10,670.00","","-0.54%"
"12/28/2018","10,735.00","10,742.50","10,770.00","10,632.50","","0.16%"
"12/27/2018","10,717.50","10,807.50","10,807.50","10,702.50","","-1.79%"
"12/24/2018","10,912.50","10,882.50","10,985.00","10,875.00","","0.37%"
"12/21/2018","10,872.50","10,942.50","10,980.00","10,842.50","","-0.71%"
"12/20/2018","10,950.00","10,952.50","10,997.50","10,812.50","","-0.25%"
"12/19/2018","10,977.50","10,842.50","11,015.00","10,807.50","","1.29%"
"12/18/2018","10,837.50","10,992.50","11,082.50","10,775.00","","-1.45%"
"12/17/2018","10,997.50","11,022.50","11,112.50","10,972.50","","-0.36%"
"12/14/2018","11,037.50","10,847.50","11,057.50","10,757.50","","1.63%"
"12/13/2018","10,860.00","10,790.00","10,932.50","10,725.00","","0.70%"
"12/12/2018","10,785.00","10,787.50","10,840.00","10,755.00","","0.35%"
"12/11/2018","10,747.50","10,790.00","10,947.50","10,727.50","","-0.37%"
"12/10/2018","10,787.50","10,917.50","10,937.50","10,770.00","","-1.57%"
"12/07/2018","10,960.00","10,857.50","11,002.50","10,830.00","","0.90%"
"12/06/2018","10,862.50","11,192.50","11,197.50","10,757.50","","-3.14%"
"12/05/2018","11,215.00","11,090.00","11,232.50","11,052.50","","0.74%"
"12/04/2018","11,132.50","11,195.00","11,410.00","11,077.50","","-0.58%"
"12/03/2018","11,197.50","11,282.50","11,435.00","11,137.50","","0.90%"
"11/30/2018","11,097.50","11,015.00","11,192.50","10,942.50","","0.82%"
"11/29/2018","11,007.50","10,877.50","11,067.50","10,790.00","","1.36%"
"11/28/2018","10,860.00","10,755.00","10,920.00","10,740.00","","1.07%"
"11/27/2018","10,745.00","10,867.50","10,890.00","10,722.50","","-1.22%"
"11/26/2018","10,877.50","10,882.50","10,892.50","10,745.00","","0.05%"
"11/23/2018","10,872.50","10,962.50","10,965.00","10,737.50","","-0.80%"
"11/22/2018","10,960.00","11,027.50","11,082.50","10,952.50","","-0.57%"
"11/21/2018","11,022.50","11,090.00","11,160.00","11,010.00","","-0.54%"
"11/20/2018","11,082.50","11,195.00","11,337.50","11,052.50","","-0.98%"
"11/19/2018","11,192.50","11,397.50","11,410.00","11,177.50","","-1.78%"
"11/16/2018","11,395.00","11,330.00","11,477.50","11,282.50","","0.64%"
"11/15/2018","11,322.50","11,312.50","11,510.00","11,270.00","","0.18%"
"11/14/2018","11,302.50","11,342.50","11,362.50","11,240.00","","-0.18%"
"11/13/2018","11,322.50","11,327.50","11,572.50","11,260.00","","-0.22%"
"11/12/2018","11,347.50","11,412.50","11,440.00","11,312.50","","-0.61%"
"11/09/2018","11,417.50","11,757.50","11,767.50","11,397.50","","-3.04%"
