Date,Open,High,Low,Close,Adj Close,Volume
2020-08-17,150.919998,152.699997,150.360001,151.529999,146.911041,2704700
2020-08-18,152.149994,153.149994,151.149994,153.110001,148.442886,1959700
2020-08-19,153.809998,154.410004,152.009995,152.289993,147.647873,1938800
2020-08-20,152.550003,152.850006,150.850006,151.339996,146.726822,1830200
2020-08-21,151.339996,151.350006,147.949997,149.259995,144.710236,3112000
2020-08-24,150.050003,150.399994,148.250000,149.520004,144.962296,2268400
2020-08-25,150.360001,151.309998,149.309998,149.679993,145.117416,2216100
2020-08-26,149.190002,149.460007,147.410004,149.259995,144.710236,3029700
2020-08-27,150.580002,150.940002,148.940002,148.970001,144.429062,3146100
2020-08-28,148.839996,149.149994,146.979996,147.339996,142.848770,2102600
2020-08-31,147.350006,148.789993,147.029999,148.389999,143.866745,4430700
2020-09-01,148.610001,149.199997,146.649994,147.300003,142.809982,2358700
2020-09-02,146.789993,150.000000,146.509995,149.550003,144.991394,2406800
2020-09-03,152.190002,153.369995,147.460007,149.020004,144.477554,4226100
2020-09-04,148.770004,152.580002,147.949997,150.910004,146.309937,4361800
2020-09-08,150.949997,151.309998,148.500000,149.309998,144.758728,4351200
2020-09-09,150.619995,154.119995,150.309998,151.970001,147.337631,2328500
2020-09-10,149.880005,150.600006,145.720001,146.220001,141.762909,3961300
2020-09-11,147.559998,149.190002,146.880005,148.089996,143.575897,3001400
2020-09-14,149.089996,150.509995,147.470001,149.000000,144.458176,3072500
2020-09-15,149.960007,151.869995,149.419998,150.080002,145.505234,2923500
2020-09-16,151.720001,152.679993,150.789993,150.960007,146.358429,3618800
2020-09-17,150.130005,152.679993,149.460007,152.470001,147.822372,3620700
2020-09-18,152.039993,154.500000,152.039993,154.169998,149.470566,13209800
2020-09-21,153.169998,153.660004,149.059998,151.179993,146.571701,3501600
2020-09-22,150.910004,151.570007,149.149994,149.860001,145.291962,2926400
2020-09-23,150.050003,151.589996,148.699997,149.809998,145.243454,3545700
2020-09-24,149.259995,149.660004,147.369995,148.809998,144.273956,3424200
2020-09-25,148.389999,150.399994,147.850006,150.259995,145.679749,2440600
2020-09-28,151.000000,151.580002,147.899994,148.100006,143.585617,2427100
2020-09-29,147.979996,148.440002,145.929993,146.259995,141.801666,3308300
2020-09-30,146.399994,148.449997,145.059998,148.020004,143.508041,5083900
2020-10-01,148.330002,148.710007,144.059998,144.289993,139.891754,3809200
2020-10-02,143.669998,146.940002,143.270004,145.210007,140.783691,3880000
2020-10-05,145.070007,147.470001,144.179993,146.630005,142.160416,2790600
2020-10-06,146.929993,147.830002,143.929993,144.130005,139.736618,2409200
2020-10-07,148.520004,149.889999,146.850006,148.960007,144.419373,4602800
2020-10-08,152.399994,153.940002,150.500000,153.500000,148.820999,4686100
2020-10-09,154.089996,157.149994,154.070007,156.880005,152.097977,4590600
2020-10-12,156.830002,157.149994,154.419998,154.490005,149.780807,3242700
2020-10-13,153.000000,154.330002,148.550003,150.080002,145.505234,5963900
2020-10-14,150.380005,150.600006,147.710007,148.460007,143.934647,2710200
2020-10-15,146.509995,146.910004,145.380005,146.779999,142.305832,3785900
2020-10-16,147.110001,148.380005,146.000000,146.119995,141.665939,2918900
2020-10-19,147.000000,147.410004,142.210007,142.800003,138.447159,3158900
2020-10-20,143.360001,144.119995,142.110001,143.589996,139.213058,2188700
2020-10-21,142.289993,143.330002,141.210007,141.309998,137.002563,1983700
2020-10-22,141.529999,142.259995,140.800003,141.649994,137.332214,3056600
2020-10-23,142.240005,144.699997,141.720001,142.380005,138.039948,2427200
2020-10-26,141.899994,142.289993,140.050003,141.699997,137.380676,2947100
2020-10-27,133.020004,136.080002,131.869995,131.899994,127.879395,11374600
2020-10-28,130.460007,134.100006,130.309998,131.309998,127.307404,6188000
2020-10-29,132.000000,133.130005,130.380005,132.550003,128.509613,4099900
2020-10-30,131.759995,133.100006,129.210007,130.460007,126.483299,4335300
2020-11-02,132.539993,133.949997,129.990005,131.630005,127.617638,3449500
2020-11-03,133.639999,134.070007,130.699997,130.979996,126.987457,3628400
2020-11-04,134.910004,151.979996,134.910004,148.589996,144.060669,12211700
2020-11-05,147.679993,148.809998,144.699997,145.520004,141.084244,5731000
2020-11-06,145.050003,147.389999,139.100006,142.740005,138.388992,6229800
2020-11-09,142.539993,144.750000,140.600006,142.330002,137.991501,5493800
2020-11-10,147.600006,149.199997,143.789993,146.559998,142.092529,5377000
2020-11-11,147.759995,147.759995,143.369995,144.759995,140.347382,3046800
2020-11-12,142.929993,143.460007,139.860001,141.029999,137.433670,3463400
2020-11-13,142.429993,143.210007,141.320007,142.380005,138.749252,2142700
2020-11-16,143.059998,144.300003,140.000000,140.589996,137.004883,4957600
2020-11-17,139.570007,141.960007,138.610001,141.199997,137.599319,3619200
2020-11-18,141.899994,142.419998,140.130005,140.169998,136.595596,2795100
2020-11-19,140.250000,143.889999,138.919998,143.410004,139.752960,4626100
2020-11-20,142.839996,147.089996,142.839996,145.490005,141.779938,5063800
2020-11-23,145.539993,145.619995,141.160004,143.380005,139.723740,3794200
2020-11-24,143.389999,145.639999,143.110001,144.899994,141.204971,4127000
2020-11-25,144.899994,145.339996,142.610001,144.750000,141.058777,3223700
2020-11-27,145.649994,147.919998,145.360001,147.440002,143.680206,1754000
2020-11-30,146.339996,148.169998,144.899994,145.649994,141.935837,5842200
2020-12-01,146.690002,148.059998,145.259995,145.559998,141.848145,3954400
2020-12-02,145.360001,147.089996,144.380005,145.160004,141.458344,3757400
2020-12-03,145.699997,146.500000,143.130005,144.110001,140.435104,4059600
2020-12-04,144.070007,148.720001,144.000000,148.449997,144.664444,3058600
2020-12-07,147.300003,148.330002,146.479996,147.419998,143.660706,2637200
2020-12-08,146.979996,150.139999,146.910004,149.300003,145.492783,2754400
2020-12-09,154.589996,158.940002,153.679993,158.000000,153.970917,8364400
2020-12-10,159.869995,162.000000,158.179993,161.000000,156.894394,6430600
2020-12-11,159.720001,161.179993,159.059998,160.039993,155.958893,3441900
2020-12-14,160.690002,162.289993,157.830002,157.910004,153.883224,4390100
2020-12-15,159.429993,168.229996,158.050003,167.429993,163.160431,6974300
2020-12-16,169.690002,173.190002,166.750000,172.050003,167.662643,6009900
2020-12-17,171.729996,173.899994,171.100006,172.630005,168.227844,3521100
2020-12-18,172.520004,172.889999,169.000000,171.399994,167.029190,7356400
2020-12-21,168.880005,169.000000,165.800003,168.779999,164.476013,3655900
2020-12-22,167.710007,168.389999,165.869995,166.720001,162.468536,2447900
2020-12-23,167.449997,168.000000,165.470001,165.479996,161.260162,1697300
2020-12-24,165.850006,167.940002,165.850006,166.660004,162.410065,627200
2020-12-28,167.210007,167.600006,165.210007,166.500000,162.254150,1482000
2020-12-29,166.630005,167.750000,165.910004,166.580002,162.332108,1712000
2020-12-30,167.440002,168.389999,166.679993,167.009995,162.751144,1413300
2020-12-31,167.070007,169.139999,166.289993,168.839996,164.534485,1643600
2021-01-04,169.020004,169.479996,163.100006,165.500000,161.279648,3164800
2021-01-05,165.190002,166.660004,163.199997,166.320007,162.078781,2322600
2021-01-06,162.979996,167.279999,162.970001,164.320007,160.129761,3619700
2021-01-07,164.179993,167.119995,161.779999,165.830002,161.601227,3025500
2021-01-08,166.220001,166.860001,164.639999,166.410004,162.166458,3438100
2021-01-11,185.000000,189.300003,182.020004,185.940002,181.198425,11396500
2021-01-12,182.789993,184.240005,177.440002,178.800003,174.240494,7179300
2021-01-13,179.830002,187.619995,179.339996,185.500000,180.769653,7303900
2021-01-14,185.270004,188.960007,184.580002,186.690002,181.929306,4413200
2021-01-15,186.800003,191.779999,186.800003,190.770004,185.905258,6624600
2021-01-19,196.000000,199.520004,194.070007,198.479996,193.418655,7729100
2021-01-20,198.770004,201.770004,198.679993,201.259995,196.127777,5335800
2021-01-21,203.699997,204.720001,198.009995,202.350006,197.189972,8698800
2021-01-22,202.039993,206.539993,200.559998,206.139999,200.883331,6128800
2021-01-25,208.240005,212.529999,208.089996,212.350006,206.934998,5959100
2021-01-26,212.550003,213.229996,210.600006,212.720001,207.295517,6601500
2021-01-27,211.070007,212.020004,205.100006,207.570007,202.276840,7358000
2021-01-28,208.000000,211.839996,207.570007,210.119995,204.761826,5460400
2021-01-29,211.960007,218.000000,204.460007,207.970001,202.666656,8401700
2021-02-01,209.460007,209.889999,203.100006,203.139999,197.959808,5383800
2021-02-02,204.380005,205.899994,197.350006,197.559998,192.522110,5314600
2021-02-03,197.809998,200.589996,196.889999,196.960007,191.937424,3679000
2021-02-04,196.809998,201.880005,195.639999,201.619995,196.478592,2924300
2021-02-05,201.619995,202.919998,200.850006,201.770004,196.624771,2732200
2021-02-08,202.380005,206.429993,201.910004,205.770004,200.522751,2909300
2021-02-09,203.750000,204.949997,200.320007,201.710007,196.566299,2661300
2021-02-10,204.470001,205.550003,201.639999,204.389999,199.177933,3062700
2021-02-11,202.869995,204.179993,201.619995,202.580002,198.238525,3544700
2021-02-12,201.649994,208.220001,201.149994,207.289993,202.847580,2611300
2021-02-16,205.979996,207.490005,203.610001,205.759995,201.350357,2741900
2021-02-17,205.009995,206.690002,204.270004,206.460007,202.035385,3329900
2021-02-18,205.300003,205.419998,200.949997,201.119995,196.809799,3919400
2021-02-19,201.130005,202.880005,200.330002,200.919998,196.614105,3434900
2021-02-22,199.179993,201.610001,197.960007,200.679993,196.379242,2263600
2021-02-23,200.309998,204.309998,198.679993,202.479996,198.140671,3287700
2021-02-24,201.669998,206.460007,201.630005,204.520004,200.136932,2848800
2021-02-25,203.570007,205.550003,201.750000,203.820007,199.451965,2386700
2021-02-26,206.699997,206.990005,202.059998,204.889999,200.499023,3887900
2021-03-01,205.779999,208.240005,204.779999,206.470001,202.045151,2797400
2021-03-02,208.889999,209.949997,204.100006,204.139999,199.765106,3445300
2021-03-03,203.369995,204.309998,199.710007,202.000000,197.670944,3660300
2021-03-04,203.789993,204.740005,198.610001,200.539993,196.242203,4308400
2021-03-05,201.020004,207.669998,200.880005,206.919998,202.485504,3875900
2021-03-08,207.000000,210.889999,206.320007,207.029999,202.593155,3300300
2021-03-09,208.339996,212.160004,206.059998,206.110001,201.692856,4227300
2021-03-10,206.889999,208.039993,204.389999,205.449997,201.047012,3400200
2021-03-11,206.509995,207.250000,204.270004,205.210007,200.812164,4037300
2021-03-12,204.889999,208.460007,202.279999,208.080002,203.620651,4541400
2021-03-15,193.009995,193.179993,188.199997,189.160004,185.106140,12388500
2021-03-16,191.539993,191.619995,187.229996,190.899994,186.808823,6194200
2021-03-17,189.729996,189.830002,186.559998,186.729996,182.728180,5134200
2021-03-18,186.020004,187.089996,183.800003,183.929993,179.988205,4240000
2021-03-19,184.699997,185.800003,183.880005,184.289993,180.340469,6048600
2021-03-22,184.050003,185.910004,183.199997,185.839996,181.857254,2666600
2021-03-23,185.350006,186.660004,183.250000,183.679993,179.743561,3284700
2021-03-24,183.699997,183.839996,179.820007,180.169998,176.308777,3931500
2021-03-25,181.000000,183.639999,180.220001,183.089996,179.166214,2630500
2021-03-26,184.050003,185.910004,182.630005,185.309998,181.338638,2868200
2021-03-29,184.660004,187.669998,183.509995,186.339996,182.346573,3002600
2021-03-30,185.529999,186.860001,184.710007,185.500000,181.524567,2523600
2021-03-31,185.570007,187.940002,185.259995,186.820007,182.816269,3621300
2021-04-01,186.820007,188.070007,184.660004,185.240005,181.270142,2340400
2021-04-05,185.589996,185.899994,183.100006,184.889999,180.927628,2864800
2021-04-06,184.690002,185.630005,182.490005,182.800003,178.882416,2488400
2021-04-07,182.899994,183.179993,181.220001,182.320007,178.412720,3406600
2021-04-08,182.949997,183.970001,182.470001,182.610001,178.696503,2393200
2021-04-09,182.529999,185.139999,182.410004,184.490005,180.536224,2611200
2021-04-12,183.429993,183.940002,180.880005,181.820007,177.923431,2876100
2021-04-13,181.179993,183.639999,181.179993,182.529999,178.618210,3089100
2021-04-14,182.589996,184.470001,182.050003,183.000000,179.078125,2002100
2021-04-15,183.789993,187.720001,183.410004,185.919998,181.935577,2586600
2021-04-16,187.380005,190.300003,186.880005,189.250000,185.194199,3731800
2021-04-19,189.240005,190.880005,188.070007,189.639999,185.575851,2966400
2021-04-20,190.410004,193.500000,190.169998,190.610001,186.525070,2460900
2021-04-21,191.559998,193.009995,189.800003,190.949997,186.857758,2219800
2021-04-22,190.000000,191.270004,186.750000,187.050003,183.041351,2982600
2021-04-23,187.029999,189.130005,187.029999,188.720001,184.675568,2482800
2021-04-26,188.570007,188.649994,186.059998,187.220001,183.207703,2797500
2021-04-27,184.000000,185.869995,180.789993,182.210007,178.305084,6838700
2021-04-28,181.449997,182.000000,178.580002,180.550003,176.680649,4682800
2021-04-29,181.059998,182.630005,180.000000,182.199997,178.295273,2432500
2021-04-30,181.839996,183.949997,181.190002,182.770004,178.853088,3103900
2021-05-03,182.990005,186.350006,182.919998,185.919998,181.935577,3197000
2021-05-04,187.529999,190.080002,186.779999,188.199997,184.166718,3703500
2021-05-05,188.649994,193.570007,188.169998,192.809998,188.677902,4274400
2021-05-06,191.550003,194.100006,189.320007,193.889999,189.734756,3101600
2021-05-07,194.820007,196.270004,193.899994,195.419998,191.231964,2526700
2021-05-10,196.169998,196.610001,193.500000,194.759995,190.586121,2242000
2021-05-11,193.389999,195.750000,193.009995,194.750000,190.576324,1850200
2021-05-12,194.750000,195.649994,192.729996,193.199997,189.059525,2397400
2021-05-13,192.250000,196.110001,191.750000,194.940002,191.605240,2174300
2021-05-14,195.710007,197.270004,194.919998,196.210007,192.853500,1823700
2021-05-17,196.479996,199.610001,195.089996,195.529999,192.185135,2466000
2021-05-18,195.000000,196.350006,193.580002,194.630005,191.300537,2369400
2021-05-19,193.610001,197.389999,193.110001,196.509995,193.148392,3070500
2021-05-20,197.160004,201.080002,196.169998,199.529999,196.116714,3494400
2021-05-21,200.000000,201.919998,199.470001,199.880005,196.460739,2579000
2021-05-24,201.000000,203.619995,200.039993,201.020004,197.581238,2074900
2021-05-25,201.429993,201.850006,199.139999,199.220001,195.812027,2919100
2021-05-26,199.229996,202.440002,198.250000,200.990005,197.551758,2891300
2021-05-27,200.649994,201.380005,195.500000,199.199997,195.792358,9340300
2021-05-28,199.119995,202.279999,198.529999,199.740005,196.323135,2386000
2021-06-01,200.320007,200.889999,196.679993,198.419998,195.025696,3070200
2021-06-02,199.009995,200.919998,198.250000,199.130005,195.723572,2030300
2021-06-03,198.990005,203.639999,198.610001,202.699997,199.232498,3066600
2021-06-04,202.789993,204.449997,201.289993,202.020004,198.564117,2817700
2021-06-07,201.990005,233.330002,201.830002,222.520004,218.713455,17231400
2021-06-08,221.710007,222.270004,217.369995,220.699997,216.924576,4618500
2021-06-09,221.350006,226.729996,220.259995,226.000000,222.133911,4934900
2021-06-10,226.970001,235.850006,226.250000,233.539993,229.544922,5598200
2021-06-11,227.029999,229.589996,221.559998,224.089996,220.256577,5636000
2021-06-14,224.229996,226.660004,223.020004,226.100006,222.232208,2720700
2021-06-15,226.100006,226.660004,222.869995,223.520004,219.696335,2188900
2021-06-16,223.529999,224.360001,220.199997,220.759995,216.983521,2548800
2021-06-17,220.270004,223.100006,220.270004,222.210007,218.408752,1890700
2021-06-18,220.429993,221.050003,218.320007,218.550003,214.811340,4016600
2021-06-21,219.100006,223.770004,218.080002,222.669998,218.860855,3671300
2021-06-22,222.630005,223.610001,220.509995,221.440002,217.651917,1658800
2021-06-23,222.190002,222.240005,217.000000,217.100006,213.386154,2419600
2021-06-24,234.919998,239.369995,230.419998,232.970001,228.984680,12290500
2021-06-25,233.119995,233.490005,229.389999,230.220001,226.281723,6992200
2021-06-28,229.000000,229.880005,226.880005,228.220001,224.315933,2507500
2021-06-29,228.250000,231.399994,227.850006,229.369995,225.446259,1621200
2021-06-30,230.089996,230.850006,229.059998,229.520004,225.593704,1786700
2021-07-01,229.509995,231.500000,228.660004,231.130005,227.176147,1977300
2021-07-02,231.970001,234.210007,231.330002,233.960007,229.957748,1994000
2021-07-06,233.630005,235.580002,233.229996,235.419998,231.392761,3125400
2021-07-07,234.679993,236.589996,233.460007,235.820007,231.785919,3141500
2021-07-08,233.830002,237.270004,232.100006,237.119995,233.063660,2431500
2021-07-09,237.169998,238.470001,232.750000,234.990005,230.970123,4030100
2021-07-12,235.169998,238.000000,235.149994,236.009995,231.972672,2928600
2021-07-13,235.979996,236.649994,234.029999,235.300003,231.274826,1974000
2021-07-14,235.789993,237.229996,234.729996,236.350006,232.306854,2103400
2021-07-15,235.009995,235.990005,230.690002,231.470001,227.510330,3611200
2021-07-16,232.500000,233.039993,231.210007,232.460007,228.483414,2229100
2021-07-19,231.880005,234.300003,230.570007,234.139999,230.134659,2305600
2021-07-20,235.000000,237.750000,233.940002,235.020004,230.999588,2297800
2021-07-21,236.380005,237.369995,233.589996,237.289993,233.230774,1651500
2021-07-22,237.279999,239.699997,236.369995,238.490005,234.410248,1703500
2021-07-23,239.279999,244.550003,238.559998,244.149994,239.973404,2448100
2021-07-26,242.570007,245.279999,242.570007,243.210007,239.049500,2678800
2021-07-27,243.710007,244.059998,242.660004,243.580002,239.413193,2116500
2021-07-28,243.369995,248.399994,242.639999,246.509995,242.293045,1688000
2021-07-29,247.500000,248.240005,242.240005,245.330002,241.133224,1924100
2021-07-30,244.899994,245.949997,242.630005,243.500000,239.334549,1905100
2021-08-02,245.729996,247.889999,244.250000,246.600006,242.381531,1958900
2021-08-03,244.750000,259.369995,243.500000,255.990005,251.610901,5406200
2021-08-04,256.000000,270.649994,255.419998,262.470001,257.980042,3892400
2021-08-05,263.279999,265.510010,261.329987,264.190002,259.670593,2262400
2021-08-06,263.510010,264.269989,260.739990,263.440002,258.933441,2155200
2021-08-09,264.579987,273.040009,264.500000,267.160004,262.589874,3238500
2021-08-10,266.750000,271.079987,266.179993,269.450012,264.840637,2060200
2021-08-11,269.589996,270.940002,262.660004,264.100006,259.582153,2813300
2021-08-12,263.200012,264.540009,261.489990,263.470001,259.799072,2100900
2021-08-13,263.149994,265.690002,263.019989,264.209991,260.528748,1482300
2021-08-16,264.880005,270.260010,264.269989,269.940002,266.178955,2623200
2021-08-17,271.160004,275.869995,267.179993,272.709991,268.910339,2096100
2021-08-18,272.010010,274.760010,268.029999,268.519989,264.778717,2527400
2021-08-19,266.149994,271.850006,265.429993,270.399994,266.632538,1901000
2021-08-20,269.380005,272.869995,269.059998,270.910004,267.135437,1536800
2021-08-23,272.299988,272.910004,267.700012,267.820007,264.088470,2438800
2021-08-24,266.200012,267.440002,261.779999,262.769989,259.108826,3736000
2021-08-25,262.779999,264.519989,261.290009,263.869995,260.193481,2388500
2021-08-26,264.000000,265.589996,260.579987,261.320007,257.679016,1732900
2021-08-27,262.519989,263.130005,258.579987,259.750000,256.130920,1839700
2021-08-30,261.029999,264.070007,259.609985,262.309998,258.655273,1300700
2021-08-31,262.839996,263.640015,257.859985,258.290009,254.691238,2733400
2021-09-01,258.540009,258.769989,254.490005,257.399994,253.813629,2956800
2021-09-02,257.410004,259.730011,256.470001,259.570007,255.953445,1469700
2021-09-03,260.829987,260.989990,256.779999,259.529999,255.913956,1124500
2021-09-07,259.000000,260.820007,254.410004,254.800003,251.249878,2403700
2021-09-08,254.600006,255.710007,253.679993,254.839996,251.289322,1542400
2021-09-09,253.289993,254.020004,239.669998,240.000000,236.656097,4976600
2021-09-10,242.199997,243.889999,238.570007,239.500000,236.163055,4633500
2021-09-13,240.039993,241.149994,235.149994,237.960007,234.644516,2832800
2021-09-14,238.720001,239.789993,231.979996,233.089996,229.842361,3826000
2021-09-15,233.580002,239.380005,233.059998,233.729996,230.473434,2802500
2021-09-16,234.080002,234.690002,229.729996,231.039993,227.820923,2958700
2021-09-17,229.710007,230.830002,228.229996,230.100006,226.894028,4480000
2021-09-20,228.089996,232.729996,227.289993,231.639999,228.412567,2803400
2021-09-21,232.059998,233.720001,229.740005,230.169998,226.963043,2172800
2021-09-22,230.000000,231.029999,227.580002,228.300003,225.119095,2529600
2021-09-23,229.300003,234.199997,229.009995,232.179993,228.945038,1912300
2021-09-24,232.770004,235.389999,231.339996,231.679993,228.451996,1642500
2021-09-27,229.970001,231.059998,225.610001,226.399994,223.245560,2785900
2021-09-28,226.389999,226.399994,220.199997,221.600006,218.512466,3583300
2021-09-29,225.410004,231.440002,224.559998,230.360001,227.150391,3971000
2021-09-30,232.779999,237.160004,230.800003,231.050003,227.830795,3786100
2021-10-01,231.000000,231.679993,225.449997,229.589996,226.391113,2215700
2021-10-04,227.800003,230.190002,224.220001,224.850006,221.717178,4784700
2021-10-05,226.440002,232.559998,226.169998,230.929993,227.712448,2802000
2021-10-06,230.559998,230.850006,226.050003,227.850006,224.675385,2462700
2021-10-07,229.119995,234.110001,229.000000,233.179993,229.931107,2001800
2021-10-08,233.419998,235.809998,231.550003,233.940002,230.680527,2563000
2021-10-11,236.699997,237.990005,233.600006,233.669998,230.414291,1892300
2021-10-12,234.699997,235.070007,231.979996,232.779999,229.536682,1719200
2021-10-13,234.070007,237.919998,232.800003,236.440002,233.145691,2105700
2021-10-14,237.009995,238.440002,234.110001,236.690002,233.392212,1824700
2021-10-15,237.419998,239.300003,235.820007,237.880005,234.565628,2598300
2021-10-18,237.949997,242.660004,236.699997,238.979996,235.650299,2546000
2021-10-19,239.059998,242.550003,239.059998,242.309998,238.933899,1573200
2021-10-20,243.729996,245.899994,243.039993,243.720001,240.324249,1537500
2021-10-21,244.949997,244.949997,239.830002,241.169998,237.809784,1717700
2021-10-22,240.960007,244.039993,239.559998,243.750000,240.353836,1960700
2021-10-25,244.660004,246.270004,240.520004,245.050003,241.635742,2763100
2021-10-26,244.500000,248.919998,237.089996,248.440002,244.978485,4533000
2021-10-27,248.610001,254.460007,248.320007,250.169998,246.684372,3181300
2021-10-28,250.160004,256.750000,250.080002,253.350006,249.820099,3386500
2021-10-29,253.779999,256.470001,251.770004,254.759995,251.210419,3152000
2021-11-01,255.110001,256.480011,248.050003,249.309998,245.836365,2735800
2021-11-02,251.250000,259.299988,249.399994,256.850006,253.271317,3987800
2021-11-03,257.769989,266.790009,257.760010,266.260010,262.550232,4382900
2021-11-04,265.480011,271.109985,265.269989,271.000000,267.224152,4133400
2021-11-05,268.989990,269.489990,258.559998,265.000000,261.307770,3745700
2021-11-08,263.989990,266.910004,259.149994,260.529999,256.900024,2386100
2021-11-09,260.529999,262.160004,258.390015,262.019989,258.369293,1963800
2021-11-10,262.000000,266.000000,261.600006,264.649994,260.962616,2215100
2021-11-11,262.320007,264.320007,261.950012,262.630005,258.970795,1739400
2021-11-12,261.779999,262.519989,258.929993,259.649994,256.863617,1964000
2021-11-15,259.390015,259.609985,257.160004,258.429993,255.656708,1903200
2021-11-16,256.959991,260.350006,255.990005,257.720001,254.954346,2565700
2021-11-17,256.809998,264.549988,256.070007,261.179993,258.377197,2873600
2021-11-18,262.000000,263.799988,259.820007,261.329987,258.525574,1689200
2021-11-19,266.429993,270.799988,260.299988,260.700012,257.902374,2786800
2021-11-22,262.220001,263.989990,259.130005,260.440002,257.645172,1995400
2021-11-23,259.470001,262.760010,259.250000,261.959991,259.148834,1986200
2021-11-24,262.769989,264.940002,260.049988,262.000000,259.188446,2518500
2021-11-26,261.799988,265.880005,259.029999,260.369995,257.575897,1495500
2021-11-29,260.019989,262.320007,254.500000,254.830002,252.095367,4041700
2021-11-30,253.270004,254.000000,246.479996,248.039993,245.378235,8265900
2021-12-01,249.440002,255.300003,247.889999,249.130005,246.456543,3241400
2021-12-02,246.520004,249.979996,245.119995,247.880005,245.219955,3817700
2021-12-03,252.130005,253.479996,243.080002,245.580002,242.944626,4169700
2021-12-06,245.919998,246.940002,241.529999,246.330002,243.686584,3491200
2021-12-07,244.240005,245.440002,241.449997,245.110001,242.479660,4035800
2021-12-08,246.610001,248.179993,239.470001,244.320007,241.698166,3636200
2021-12-09,244.490005,245.910004,242.750000,242.899994,240.293381,2291100
2021-12-10,241.199997,244.589996,241.199997,244.139999,241.520065,2380800
2021-12-13,245.509995,250.699997,245.460007,248.529999,245.862961,3016700
2021-12-14,247.740005,250.009995,246.389999,249.380005,246.703857,3424000
2021-12-15,262.070007,275.540009,257.209991,275.279999,272.325928,10016700
2021-12-16,275.670013,283.899994,272.049988,279.040009,276.045563,5546400
2021-12-17,276.670013,276.670013,265.329987,267.420013,264.550262,7582900
2021-12-20,269.230011,270.010010,260.350006,263.480011,260.652557,3479400
2021-12-21,264.000000,265.950012,260.570007,264.880005,262.037537,2702500
2021-12-22,264.739990,266.559998,262.850006,266.500000,263.640137,2721000
2021-12-23,269.049988,275.269989,266.679993,273.100006,270.169312,2632200
2021-12-27,275.040009,280.299988,274.720001,278.410004,275.422302,1677100
2021-12-28,279.339996,279.399994,275.890015,276.429993,273.463562,1033900
2021-12-29,275.820007,279.359985,275.739990,278.420013,275.432220,1112300
2021-12-30,279.190002,280.649994,276.369995,277.250000,274.274780,1181500
2021-12-31,277.470001,278.730011,276.010010,276.220001,273.255859,1315700
2022-01-03,274.410004,274.410004,267.059998,271.730011,268.813995,2621300
2022-01-04,269.000000,269.880005,263.579987,266.809998,263.946808,2340500
2022-01-05,268.160004,268.769989,260.420013,260.649994,257.852905,3004200
2022-01-06,260.100006,261.299988,255.460007,259.329987,256.547028,2863200
2022-01-07,259.739990,261.250000,256.709991,259.500000,256.715240,2245100
2022-01-10,258.190002,260.160004,255.889999,260.109985,257.318695,2576700
2022-01-11,261.589996,262.410004,257.059998,262.320007,259.504974,2294000
2022-01-12,252.899994,257.440002,250.970001,255.919998,253.173660,6562800
2022-01-13,254.070007,255.500000,248.550003,249.669998,246.990738,3726500
2022-01-14,250.149994,250.539993,242.899994,244.119995,241.500290,2894300
2022-01-18,242.750000,248.520004,242.089996,247.070007,244.418625,3241200
2022-01-19,246.330002,250.410004,244.729996,245.050003,242.420319,2487600
2022-01-20,245.580002,247.949997,242.500000,243.130005,240.520935,2655400
2022-01-21,246.880005,247.880005,242.119995,243.059998,240.451675,2788600
2022-01-24,242.550003,243.759995,232.679993,240.419998,237.839981,3712800
2022-01-25,236.809998,241.529999,235.119995,239.460007,236.890305,2525100
2022-01-26,239.630005,242.429993,235.910004,237.860001,235.307465,2913200
2022-01-27,239.979996,243.270004,235.759995,236.720001,234.179703,2178500
2022-01-28,237.490005,245.220001,235.050003,245.100006,242.469772,3081100
2022-01-31,243.270004,245.490005,241.919998,245.389999,242.756668,3237100
2022-02-01,247.050003,248.839996,243.259995,248.279999,245.615646,2449400
2022-02-02,245.350006,251.880005,244.029999,250.830002,248.138306,2586700
2022-02-03,247.500000,248.119995,241.100006,244.809998,242.182877,3473600
2022-02-04,242.720001,244.100006,241.220001,242.270004,239.670151,3569300
2022-02-07,242.410004,244.029999,240.300003,243.550003,240.936417,3948300
2022-02-08,241.899994,242.889999,237.470001,239.910004,237.335464,2615000
2022-02-09,241.259995,244.460007,241.059998,243.270004,240.659424,1759900
2022-02-10,239.899994,244.089996,238.110001,239.639999,237.068359,2283100
2022-02-11,239.229996,240.630005,234.850006,235.740005,233.210236,2054300
2022-02-14,234.000000,236.880005,231.869995,234.690002,233.140671,2572000
2022-02-15,236.649994,244.789993,236.649994,243.839996,242.230270,3409600
2022-02-16,242.580002,247.020004,242.580002,245.580002,243.958786,2459000
2022-02-17,245.580002,245.589996,240.410004,240.970001,239.379227,2059100
2022-02-18,238.020004,242.429993,238.020004,240.309998,238.723587,2517900
2022-02-22,239.210007,240.860001,237.520004,239.130005,237.551376,2936700
2022-02-23,240.550003,242.679993,238.020004,238.309998,236.736771,2296300
2022-02-24,235.179993,243.929993,234.000000,243.080002,241.475296,3272300
2022-02-25,243.839996,252.899994,243.729996,250.850006,249.194000,2442200
2022-02-28,246.139999,250.059998,244.589996,249.949997,248.299942,3188800
2022-03-01,247.559998,250.339996,245.440002,249.500000,247.852905,2873200
